IAD-ML624i.152-Burgandy+Gold-NFL-Bar,united states|virginia|Dulles Int'l Airport|NA|WASH DULLES AP|Dulles International F&B|Dulles Int'l Airport|Washington Dulles International Airport|0|actelis|AirPort|IAD|38.94449997|-77.45580292
IAD-SP-81,united states|virginia|Dulles Int'l Airport|NA|WASH DULLES AP|Dulles International F&B|Dulles Int'l Airport|Washington Dulles International Airport|0|sdwan|AirPort|IAD|38.94449997|-77.45580292
JAX-CHL-Bridge,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JAX-CHL-Kiosk1,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JAX-CHL-Kiosk2,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JAX-CHL-OFFLN,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-BK-Kiosk-1,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-BK-Kiosk-2,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-CHL-Bridge,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-CHL-Kiosk1,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-CHL-OFFLN,kiosks / servers / middleware devices|chili's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-POP-Bridge,kiosks / servers / middleware devices|popeye's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-POP-Bridge,kiosks / servers / middleware devices|popeye's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-POP-Kiosk-1,kiosks / servers / middleware devices|popeye's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-POP-Kiosk2,kiosks / servers / middleware devices|popeye's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
JGM-POP-OFFLN,kiosks / servers / middleware devices|popeye's kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
LAS_GAB_C_SIM2,kiosks / servers / middleware devices|sim servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
IND-2960X.6-TCR-T12-09t.219,united states|indiana|Indianapolis AP ( IND )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
IND-2960X.8-TCR-A2,united states|indiana|Indianapolis AP ( IND )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
IND-2960X.9-HMS-Office,united states|indiana|Indianapolis AP ( IND )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
IND-SP-81,united states|indiana|Indianapolis AP ( IND )|NA|NA|NA|NA|NA|0|sdwan|Airport|NA|39.027677|-77.139111
ISP_RTR2911,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|35|router_mpls|Airport|NA|39.027677|-77.139111
ISP-2930F.2-Core-DownstairsOff,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|100|core_switch|Airport|NA|39.027677|-77.139111
ISP-2960.3-Phillips.ad.hmshost.com,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
ISP-2960.4-FoodCourt,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
ISP-2960X.100-Spare,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
ISP-SP-81,united states|new york|Islip Airport  (  ISP  )|NA|NA|NA|NA|NA|0|sdwan|Airport|NA|39.027677|-77.139111
JFK-T8-SP-71,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|na|AirPort|JFK|40.639801|-73.7789
JAX_RTR2911,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|35|router_mpls|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.100-Spare-MainOffice,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.2-CORE-MainOffice,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|100|core_switch|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.3-AConChilis,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.4-AtriumFdCourt,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.5-AconShulas,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.6-PGAGrill,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.7-BK-GAB,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-2930F.9-unknown-location,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|switches|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.128-Office-ToFdCrt,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.129-FoodCourt,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.130-Offc-To-Shulas,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.131-ConA-Shulas,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.132-To_Bud Track Bar,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.133-Bud-Track-Bar,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.134-Office-To-Commissary,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-ML624.135-Commissary,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|actelis|AirPort|JAX|30.49410057|-81.68789673
JAX-SP-81,united states|florida|Jacksonville AP - JAX|NA|JACKSONVILLE AP|Jacksonville Airport F&B|Jacksonville AP - JAX|Jacksonville International Airport|0|sdwan|AirPort|JAX|30.49410057|-81.68789673
JFK_OFFLBR_PC,united states|new york|JFK Airport|NA|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|labor pc|AirPort|JFK|40.639801|-73.7789
JGM_RTR2911,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|35|router_mpls|Mall|#N/D|40.660819|-74.171108
JGM-2920-Core.210,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|100|core_switch|Mall|#N/D|40.660819|-74.171108
JGM-2960X.100-Spare-LowerLevelAcctOffice,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|switches|Mall|#N/D|40.660819|-74.171108
JGM-2960X.2-Core-LowerLevelAcctOffice,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|100|core_switch|Mall|#N/D|40.660819|-74.171108
JGM-2960X.4-BKOffice,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|switches|Mall|#N/D|40.660819|-74.171108
JGM-2960X.5-LotusKelly,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|switches|Mall|#N/D|40.660819|-74.171108
JGM-2960X.6-Chilis,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|switches|Mall|#N/D|40.660819|-74.171108
JGM-BK-Kiosk-2,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|kiosk|Mall|#N/D|40.660819|-74.171108
JGM-LC.APC.PDU.211,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|apc ups|Mall|#N/D|40.660819|-74.171108
JGM-LC.APC.UPS.212,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|apc ups|Mall|#N/D|40.660819|-74.171108
JGM-LC.Trans.IDRAC.250,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|idrac-server|Mall|#N/D|40.660819|-74.171108
JGM-LC.Trans.MDW.NIC2.250,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|middleware server|Mall|#N/D|40.660819|-74.171108
JGM-LC.Trans.MDW.NIC4.IP.251,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|middleware server|Mall|#N/D|40.660819|-74.171108
JGM-LC.Trans.VM.MGT.IP.251 (NIC1 NIC3),united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|middlesware server vip mgmt|Mall|#N/D|40.660819|-74.171108
JGM-SP-81,united states|new jersey|Jersey Gardens Mall|NA|NA|Jersey Gardens Mall|Jersey Gardens Mall|0|0|sdwan|Mall|#N/D|40.660819|-74.171108
LAS.B2.180-West-D-Gates,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS_RTR2911,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|35|router_mpls|AirPort|LAS|36.08010101|-115.1520004
LAS-2930F.45_HROFC,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2930F.53-CocktailSweetBar,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2930F.55-T1-Shake-Shack,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2930F.60-Crafted2,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960.15_TERMD-RUBYS,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960.17-CHagarBeachBar,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960.2-WANIDF,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|100|core_switch|AirPort|LAS|36.08010101|-115.1520004
LAS-2960.3-WANIDF-Shelf,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960.52-TempOffice,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.100_SPARE,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.101-HR-PRESEC,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.102-T3Starbucks,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.11-IDF-S2-104161-CPK,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.13-IDF-11906-Burke,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.14-DIDF-S2-21421,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.16-DGateBK,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.18_Term-D-SammysWoodFire,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.19-RedStarLounge,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.20-Main-Chilis,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.21-APresecSTBX-Room.T1-BCS-L1-258A,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.22-A-PreSecRacetrak-STBX,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.23-ASTBX,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.24-TermBSbux,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.25-CBeer,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.26-CPeiweiG18,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.28-DChilis,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.29-DMetropizza,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.30-Wolfgangpuck,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.34-EChow-IDF1-13,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.35-Term3BK#,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.36-Peiwei,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.37-PretAManger,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.38-PreSecSbux,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.39-PGATour,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.40-Chophouse,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.42-CGateBK,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.50_TRAININGROOM,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.51-CBarneys,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.5-C-Corcorans.ad.hmshost.com,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.8-CIDF-Bagel,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-2960X.9-GreatSteak,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
LAS-3750S.6-PreSecMDF,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches - fiber|AirPort|LAS|36.08010101|-115.1520004
LAS-3750X.103-T3IDF-L1278A,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches - fiber|AirPort|LAS|36.08010101|-115.1520004
LAS-3750X.10-DIDF-10416A,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches - fiber|AirPort|LAS|36.08010101|-115.1520004
LAS-3750X.7-CIDF-S1_216,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches - fiber|AirPort|LAS|36.08010101|-115.1520004
LAS-B5.32-Media- Converter ,united states|nevada|Las Vegas - McCarran Int'l Airport - LAS|NA|LAS VEGAS AP|Las Vegas Airport F&B|Las Vegas - McCarran Int'l Airport - LAS|McCarran International Airport|0|switches|AirPort|LAS|36.08010101|-115.1520004
JFK-B14_RTR2911,united states|new york|JFK Airport|JFK Building-14|JFK AP|0|JFK Airport|John F Kennedy International Airport|35|router_mpls|AirPort|JFK|40.639801|-73.7789
JFK-B14-2960X.130-Core-Main-Office.ad.hmshost.com,united states|new york|JFK Airport|JFK Building-14|JFK AP|0|JFK Airport|John F Kennedy International Airport|100|core_switch|AirPort|JFK|40.639801|-73.7789
JFK-B14-SP-131,united states|new york|JFK Airport|JFK Building-14|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|sdwan|AirPort|JFK|40.639801|-73.7789
JFK-T1_RTR2911,united states|new york|JFK Airport|JFK Terminal-1|JFK AP|0|JFK Airport|John F Kennedy International Airport|35|router_mpls|AirPort|JFK|40.639801|-73.7789
JFK-T1-2960X.100-EDGE-TheLocal,united states|new york|JFK Airport|JFK Terminal-1|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|switches|AirPort|JFK|40.639801|-73.7789
JFK-T1-2960X.98-CORE-PZA.Pizza,united states|new york|JFK Airport|JFK Terminal-1|JFK AP|0|JFK Airport|John F Kennedy International Airport|100|core_switch|AirPort|JFK|40.639801|-73.7789
JFK-T1-2960X.99-EDGE-STRBX,united states|new york|JFK Airport|JFK Terminal-1|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|switches|AirPort|JFK|40.639801|-73.7789
JFK-T1-SP-111,united states|new york|JFK Airport|JFK Terminal-1|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|sdwan|AirPort|JFK|40.639801|-73.7789
JFK-T5_RTR4331,united states|new york|JFK Airport|JFK Terminal-5|JFK AP|0|JFK Airport|John F Kennedy International Airport|35|router_mpls|AirPort|JFK|40.639801|-73.7789
JFK-T5-2960X.163-STBX.ad.hmshost.com,united states|new york|JFK Airport|JFK Terminal-5|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|switches|AirPort|JFK|40.639801|-73.7789
JFK-T5-SP-171,united states|new york|JFK Airport|JFK Terminal-5|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|sdwan|AirPort|JFK|40.639801|-73.7789
JFK-T8_RTR2911,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|35|router_mpls|AirPort|JFK|40.639801|-73.7789
JFK-T8-2960X.66-SohoBistro,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|switches|AirPort|JFK|40.639801|-73.7789
JFK-T8-2960X.67-STBX-Front,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|switches|AirPort|JFK|40.639801|-73.7789
JFK-T8-ML624.91-STBX-Front,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|actelis|AirPort|JFK|40.639801|-73.7789
JFK-T8-ML624i.90-Soho-to-STBX-Front,united states|new york|JFK Airport|JFK Terminal-8|JFK AP|0|JFK Airport|John F Kennedy International Airport|0|actelis|AirPort|JFK|40.639801|-73.7789
